NAME,YEAR,MONTH,AVRG ELEVATION,MIN ELEVATION,MAX ELEVATION,PRECIPITATION RATE,SOIL MOISTURE,WIND SPEED,SURFACE TEMPERATURE,DEEP SOIL TEMPERATURE
0.25,2026,1,1.0,1.0,0.818827709,0.39730655490000016,0.6832468010999995,0.19187864945999997,0.15783323391999995,0.16580156629999995
0.25,2026,2,1.0,1.0,0.818827709,0.2547706678800001,0.6545271414300001,0.19448065937,0.24142915973999998,0.15755471359999998
0.25,2026,3,1.0,1.0,0.818827709,0.19711547618,0.6217800343899998,0.17052307295000005,0.28818148967999996,0.19298586867999998
0.25,2026,4,1.0,1.0,0.818827709,0.2745346721599999,0.6036655491099999,0.16086903066000002,0.2739523333099999,0.27365961389000004
0.25,2026,5,1.0,1.0,0.818827709,0.13562546941,0.5988365166699993,0.15094025724000004,0.18579370209999996,0.21158826316999998
0.25,2026,6,1.0,1.0,0.818827709,0.09505829649999997,0.45397225091000015,0.17799976323,0.15895086263999997,0.15801907685999997
0.25,2026,7,1.0,1.0,0.818827709,0.48505434186,0.4144218221700002,0.15901429375,0.17306639892,0.15500589266999998
0.25,2026,8,1.0,1.0,0.818827709,0.3915946517000002,0.6408167120999998,0.08357296333000001,0.19935735715999986,0.19665947064
0.25,2026,9,1.0,1.0,0.818827709,0.4071852663599999,0.6507160159099997,0.09172774202000002,0.17918348136000006,0.17762146030999998
0.25,2026,10,1.0,1.0,0.818827709,0.47911536056000004,0.6395310628500002,0.37731312883999996,0.1594589597399999,0.16220396300999998
0.25,2026,11,1.0,1.0,0.818827709,0.4364799813899998,0.66444144378,0.48676659089000013,0.12055675537999998,0.13686631939999994
0.25,2026,12,1.0,1.0,0.818827709,0.33919219414,0.65163173968,0.47727674998999986,0.11373316074000002,0.13431826948999995
0.25,2027,1,1.0,1.0,0.818827709,0.3769062369900001,0.6746287465099996,0.18873486050000007,0.11915188288000003,0.13388078116000002
0.25,2027,2,1.0,1.0,0.818827709,0.23092788608000003,0.6677423107600002,0.1627343206100001,0.17940895687000002,0.11747210629000002
0.25,2027,3,1.0,1.0,0.818827709,0.2725440588399998,0.6195366892799997,0.16878257204000005,0.24587530360000007,0.1535194018
0.25,2027,4,1.0,1.0,0.818827709,0.12894429734000004,0.5725980708499997,0.14661622296,0.21744295881000003,0.14752277215999998
0.25,2027,5,1.0,1.0,0.818827709,0.09684046568999995,0.4037679283500003,0.16876584048000004,0.14760927109,0.12659801088000003
0.25,2027,6,1.0,1.0,0.818827709,0.07438766622000002,0.4089091400100003,0.13981285796,0.16338893887,0.13976010838999994
0.25,2027,7,1.0,1.0,0.818827709,0.42302134725999996,0.41410649467000027,0.10179761235,0.18129688301000002,0.17064499789000004
0.25,2027,8,1.0,1.0,0.818827709,0.41861287217999993,0.6412247354999999,0.08764195085999998,0.17995655206000005,0.17928715404999998
0.25,2027,9,1.0,1.0,0.818827709,0.46263222603999987,0.6526223009500001,0.4999782824499998,0.15848949097999998,0.16648070847999996
0.25,2027,10,1.0,1.0,0.818827709,0.4759155204399999,0.66862534133,0.47996019235999976,0.1413361290299999,0.13544073754999997
0.25,2027,11,1.0,1.0,0.818827709,0.4300504894399999,0.6892240942899999,0.6373325816599997,0.11156378945000003,0.12780826294
0.25,2027,12,1.0,1.0,0.818827709,0.34124903681,0.6562469660000001,0.5350560718399998,0.11285050378000004,0.13146633482000003
0.25,2028,1,1.0,1.0,0.818827709,0.3703620558000001,0.6738004981399998,0.20596042426,0.12517274116000005,0.11509709119
0.25,2028,2,1.0,1.0,0.818827709,0.32202136753,0.6661027404300001,0.16877373996000006,0.17175388464999994,0.09097201266
0.25,2028,3,1.0,1.0,0.818827709,0.12791426941999998,0.6110976691199994,0.15834012770999997,0.23229013473000001,0.13665154038999996
0.25,2028,4,1.0,1.0,0.818827709,0.11115281778000002,0.38319674279000027,0.15620964849,0.2075048111900001,0.13645823933999998
0.25,2028,5,1.0,1.0,0.818827709,0.06491039004000002,0.4132045151700001,0.16394088102000004,0.16779331558000007,0.13968609233999996
0.25,2028,6,1.0,1.0,0.818827709,0.07065049444999999,0.39572549575000027,0.1345978918,0.17546553158999997,0.17004482825999997
0.25,2028,7,1.0,1.0,0.818827709,0.45186797811999974,0.4142550317200002,0.10154167450999996,0.17222374424999998,0.17143990046
0.25,2028,8,1.0,1.0,0.818827709,0.43720834239999995,0.6396352672499998,0.49028077207999987,0.18152059365000003,0.18202905577000003
0.25,2028,9,1.0,1.0,0.818827709,0.4226917455299997,0.6564038088500002,0.49390123060999974,0.15725353592999997,0.16632331398000003
0.25,2028,10,1.0,1.0,0.818827709,0.46507731017000004,0.6918872790399999,0.6688461001800001,0.14145958165999992,0.13077287400999996
0.25,2028,11,1.0,1.0,0.818827709,0.40494102108000013,0.6938118113999999,0.6769850274499997,0.11300379011000004,0.1342872091
0.25,2028,12,1.0,1.0,0.818827709,0.2771662145500002,0.6515027029999999,0.47969063293999986,0.12404712875000007,0.12688317126999998
0.25,2029,1,1.0,1.0,0.818827709,0.3670464361300001,0.6685409137099996,0.20457195030000005,0.11776087660000006,0.10284092040999998
0.25,2029,2,1.0,1.0,0.818827709,0.11306209129000003,0.6527383360599996,0.14359765555000004,0.17593749210999993,0.09440274917
0.25,2029,3,1.0,1.0,0.818827709,0.12930655815,0.4374284858200002,0.15940074049000003,0.22764271848000012,0.13143450347
0.25,2029,4,1.0,1.0,0.818827709,0.06180741580999999,0.4001988293800004,0.16621744756,0.20665459317000007,0.13868896704
0.25,2029,5,1.0,1.0,0.818827709,0.06979146407999998,0.4115167513600002,0.15107446368000002,0.17192448297000001,0.15242369844000003
0.25,2029,6,1.0,1.0,0.818827709,0.14123014471999995,0.39846708067000025,0.12559510115,0.17446143890999996,0.16982729568999996
0.25,2029,7,1.0,1.0,0.818827709,0.47454777247,0.5574898057900001,0.4976776985299999,0.17233442304999994,0.17009626508
0.25,2029,8,1.0,1.0,0.818827709,0.41707080841999983,0.6775261248200001,0.5701001427200001,0.17153656096,0.1781976187000001
0.25,2029,9,1.0,1.0,0.818827709,0.48524230958000003,0.69371716454,0.7138152512100001,0.15888615296999994,0.15457919837000006
0.25,2029,10,1.0,1.0,0.818827709,0.4613293803700001,0.7043452130600001,0.67538850403,0.13910574572999998,0.13093423358000003
0.25,2029,11,1.0,1.0,0.818827709,0.32970065869,0.6812945437899997,0.4905177352899998,0.11618565793,0.12757442921999998
0.25,2029,12,1.0,1.0,0.818827709,0.39947302839000015,0.6555142612399998,0.22425887922000004,0.13203062357000003,0.10222720314999999
0.25,2030,1,1.0,1.0,0.818827709,0.11989753989,0.6778918111999999,0.16632811269000006,0.10707209658000001,0.09745635580000002
0.25,2030,2,1.0,1.0,0.818827709,0.12833006922999995,0.45241110127,0.16269281385,0.16297757009000002,0.07891773417000002
0.25,2030,3,1.0,1.0,0.818827709,0.06284268387,0.3920087771100003,0.16812130685000007,0.21463800396,0.10538368351000002
0.25,2030,4,1.0,1.0,0.818827709,0.07158473158999998,0.39019334962000024,0.12872127613000006,0.23215726981000004,0.16140928073000002
0.25,2030,5,1.0,1.0,0.818827709,0.14089912395999993,0.39710070952000015,0.11947709514999996,0.18076424665000002,0.17843894226
0.25,2030,6,1.0,1.0,0.818827709,0.48275178360999993,0.5547099387300003,0.49366995014,0.17097829284999996,0.17441993154000002
0.25,2030,7,1.0,1.0,0.818827709,0.41060509014999963,0.6961785923500003,0.57088636294,0.16088980025,0.17047769054
0.25,2030,8,1.0,1.0,0.818827709,0.48324037011000004,0.70010233567,0.7448745623500003,0.14904775916999996,0.14242083468
0.25,2030,9,1.0,1.0,0.818827709,0.46187003511,0.7063099907599998,0.6731210229200001,0.14475708660999997,0.14021026311000007
0.25,2030,10,1.0,1.0,0.818827709,0.31924623101,0.6782474082000001,0.49139574440000006,0.15398796564999995,0.13796719945999994
0.25,2030,11,1.0,1.0,0.818827709,0.3977514959100001,0.6699894962299997,0.22494224428000006,0.13364861791000002,0.12099833687999999
0.25,2030,12,1.0,1.0,0.818827709,0.11909844914,0.6533679198499999,0.2287108387199999,0.10708058448000003,0.09675033865999999
0.25,2031,1,1.0,1.0,0.818827709,0.12051452671999993,0.5021635075599997,0.18288944970999998,0.09811173759999998,0.07487999916000003
0.25,2031,2,1.0,1.0,0.818827709,0.043417164940000016,0.3898612773800003,0.1732699953,0.1348027194899999,0.06304369387000001
0.25,2031,3,1.0,1.0,0.818827709,0.07330515152999997,0.19612557712000012,0.12537604223000004,0.24531140491999992,0.11642475587000006
0.25,2031,4,1.0,1.0,0.818827709,0.14538025313999992,0.3735003992900002,0.08093173316999999,0.32261048973,0.23502726044
0.25,2031,5,1.0,1.0,0.818827709,0.5186581585099999,0.5357160692699999,0.4929023856199998,0.24490079249000002,0.30351863065
0.25,2031,6,1.0,1.0,0.818827709,0.3728675916399999,0.6733882152899998,0.582834898,0.18449606273999994,0.21596534901999995
0.25,2031,7,1.0,1.0,0.818827709,0.50735012002,0.7029952472200002,0.7641425051800006,0.15631566560999993,0.15924111418999998
0.25,2031,8,1.0,1.0,0.818827709,0.44940563768,0.7054928715499997,0.6888024398299997,0.14767725841999993,0.14165489970999995
0.25,2031,9,1.0,1.0,0.818827709,0.2828392737100002,0.6813456274500003,0.4786689148399999,0.1636044977599999,0.15172935639999996
0.25,2031,10,1.0,1.0,0.818827709,0.37594812869,0.6741918192399998,0.19681646458,0.17553881318999992,0.14479023257
0.25,2031,11,1.0,1.0,0.818827709,0.27106748812999987,0.69529290183,0.12291377074000007,0.12532770828000003,0.12672897107
0.25,2031,12,1.0,1.0,0.818827709,0.1324185367399999,0.602133361729999,0.20434153451000003,0.10273780791000008,0.08638488400000004
0.25,2032,1,1.0,1.0,0.818827709,0.0450281197,0.3940142957200006,0.17239604188,0.07057163025999999,0.05663711171000003
0.25,2032,2,1.0,1.0,0.818827709,0.023166725630000006,0.3951433176700002,0.16237995032999997,0.16149950001000002,0.07426297779
0.25,2032,3,1.0,1.0,0.818827709,0.07182782137,0.15371481247,0.09631337511000003,0.29579176928,0.19540791487999998
0.25,2032,4,1.0,1.0,0.818827709,0.10163319699999995,0.3593431227200002,0.04643038694999997,0.48047313703999994,0.36742386367
0.25,2032,5,1.0,1.0,0.818827709,0.34729889239,0.49720874813000016,0.3077585936299999,0.3632069113100001,0.3739165776099997
0.25,2032,6,1.0,1.0,0.818827709,0.37476108168000005,0.6207979667299998,0.6147693833600001,0.28868378809,0.31175678195000006
0.25,2032,7,1.0,1.0,0.818827709,0.4665174418000001,0.6335489212400001,0.7359704641100007,0.2020625582899999,0.22669824086000012
0.25,2032,8,1.0,1.0,0.818827709,0.4286020518999998,0.62744603055,0.7003659325199999,0.18379282819000006,0.18512011093000003
0.25,2032,9,1.0,1.0,0.818827709,0.3619221328,0.6369297444900002,0.5067229089799996,0.21581782126000001,0.18197299299
0.25,2032,10,1.0,1.0,0.818827709,0.3791916138800002,0.65503706682,0.20983838675999997,0.22268234273,0.18738024699
0.25,2032,11,1.0,1.0,0.818827709,0.3792905051799999,0.6656892979899994,0.14893903117,0.17568344352,0.16952517327000005
0.25,2032,12,1.0,1.0,0.818827709,0.09703197145999994,0.6041628691699995,0.19901143706999985,0.12968620001,0.13676917323999996
0.25,2033,1,1.0,1.0,0.818827709,0.04406285126000002,0.40527260538000026,0.15910320850999995,0.11905322154,0.10024407710000008
0.25,2033,2,1.0,1.0,0.818827709,0.042354479150000006,0.2190479560800002,0.14063348485000005,0.20957392457000001,0.12244737916999997
0.25,2033,3,1.0,1.0,0.818827709,0.07060694274000001,0.12330130931,0.09165498663,0.3435623104200001,0.25402793223999987
0.25,2033,4,1.0,1.0,0.818827709,0.09757715316999997,0.3568446235600002,0.05225342933999997,0.44910515741000007,0.39555759928000006
0.25,2033,5,1.0,1.0,0.818827709,0.36825901631999985,0.46978538449999996,0.31525464712999995,0.35348709584999993,0.3763358702799998
0.25,2033,6,1.0,1.0,0.818827709,0.4011069401800001,0.6214793867099995,0.61015599387,0.2829464758199999,0.31458239242999986
0.25,2033,7,1.0,1.0,0.818827709,0.4921607175999999,0.6389257175799998,0.7292792712000005,0.20549990334999993,0.22106354140999998
0.25,2033,8,1.0,1.0,0.818827709,0.4264920589900001,0.6547398229700001,0.7073608119199997,0.19576378447,0.19264090042999998
0.25,2033,9,1.0,1.0,0.818827709,0.36277817442000015,0.6925178941199998,0.5213840492299997,0.21841940282000002,0.18684781539000003
0.25,2033,10,1.0,1.0,0.818827709,0.3656402373400001,0.6835099992199999,0.22972238391000008,0.22766356012000002,0.19342093388000003
0.25,2033,11,1.0,1.0,0.818827709,0.3763433711,0.6722628479099996,0.14297597735,0.17899271382999996,0.17667841533
0.25,2033,12,1.0,1.0,0.818827709,0.09763194304999995,0.6053004648099993,0.19170437541999988,0.13275276692,0.14079115776999993
0.25,2034,1,1.0,1.0,0.818827709,0.042097823320000026,0.3806621814300002,0.15809286901999994,0.11556469700999998,0.10998314819000006
0.25,2034,2,1.0,1.0,0.818827709,0.04046305191000002,0.20689259289000006,0.13579187021,0.21550444149999998,0.12915663450999992
0.25,2034,3,1.0,1.0,0.818827709,0.07177961963999999,0.12898974566,0.08525410542000002,0.3617280008400002,0.26877829297
0.25,2034,4,1.0,1.0,0.818827709,0.09013687364999994,0.34431118556000007,0.04932257106999996,0.5181319908500001,0.4001853707700002
0.25,2034,5,1.0,1.0,0.818827709,0.34595077155999987,0.44148624428,0.32326665387000003,0.3765090383300001,0.38974039267999977
0.25,2034,6,1.0,1.0,0.818827709,0.4044395960500001,0.6211340706199995,0.6145725989300002,0.2805107863299999,0.31449372727999986
0.25,2034,7,1.0,1.0,0.818827709,0.45038831145,0.6435356083300001,0.7210703425100004,0.20448211240999992,0.21177903085999994
0.25,2034,8,1.0,1.0,0.818827709,0.43567979274000007,0.6836136849000001,0.7054963103300002,0.19574302695000004,0.18761870665
0.25,2034,9,1.0,1.0,0.818827709,0.3882541727300001,0.6999661481699997,0.6112326612400001,0.21806946623999998,0.1854688241
0.25,2034,10,1.0,1.0,0.818827709,0.3570763333500001,0.6798781893500001,0.4110720831900001,0.22546233818999997,0.19184566764999997
0.25,2034,11,1.0,1.0,0.818827709,0.4042869721300001,0.6655931630899994,0.13114163456,0.18154925076999998,0.17415118246000003
0.25,2034,12,1.0,1.0,0.818827709,0.09993368835999995,0.6283085196499993,0.1937891676699999,0.13081088799999996,0.13854655205999994
0.3125,2025,1,0.089258699,0.037209302,0.246891652,0.6092925304300002,0.9095565471299993,0.6429654876599997,0.45559848058000013,0.5490325032000002
0.3125,2025,2,0.089258699,0.037209302,0.246891652,0.3797663318400001,0.9006853365599992,0.7029402231199998,0.57117292617,0.6691993699900003
0.3125,2025,3,0.089258699,0.037209302,0.246891652,0.3254705340200001,0.9306438879299997,0.5840338558600002,0.6229140368900001,0.7377722461100003
0.3125,2025,4,0.089258699,0.037209302,0.246891652,0.34083723345999983,0.9190891075500002,0.44990446987,0.62364534045,0.7337872696300003
0.3125,2025,5,0.089258699,0.037209302,0.246891652,0.11993163272000001,0.9253528510399999,0.14978114413999996,0.5224733387400001,0.6237610556099998
0.3125,2025,6,0.089258699,0.037209302,0.246891652,0.11933168171000003,0.7006653236300002,0.15957188698999997,0.47401031991,0.5398916192100001
0.3125,2025,7,0.089258699,0.037209302,0.246891652,0.3640758736200001,0.72085906717,0.15770528879999993,0.47645525357,0.5301294181199999
0.3125,2025,8,0.089258699,0.037209302,0.246891652,0.26260504213000013,0.7435840683900002,0.11770810836000001,0.4686963097800001,0.5321845777799998
0.3125,2025,9,0.089258699,0.037209302,0.246891652,0.26446006476000006,0.7973398773899999,0.08909649496,0.4542351229800001,0.5172540229699998
0.3125,2025,10,0.089258699,0.037209302,0.246891652,0.2806424715499999,0.8189679439800004,0.2715997884199999,0.4465036598200002,0.5139881706500001
0.3125,2025,11,0.089258699,0.037209302,0.246891652,0.5111856819799999,0.8333385298900002,0.4846602688199998,0.42255712523000016,0.49524236984
0.3125,2025,12,0.089258699,0.037209302,0.246891652,0.41859554480000005,0.8293516307300007,0.49947515794999986,0.4090259091400003,0.47802138973000013
0.3125,2026,1,0.089258699,0.037209302,0.246891652,0.41350243174999995,0.8163204097999999,0.18129504927000004,0.39393098758000006,0.44781630340999995
0.3125,2026,2,0.089258699,0.037209302,0.246891652,0.2779308083400001,0.8027681610600002,0.20821036359,0.51368408225,0.46735711693
0.3125,2026,3,0.089258699,0.037209302,0.246891652,0.2716279043599999,0.7991297916000002,0.15624614083999996,0.6174988443600004,0.6088941635499999
0.3125,2026,4,0.089258699,0.037209302,0.246891652,0.27586094634999986,0.7770679204199996,0.14791520116999998,0.5947423797500002,0.7001571741300002
0.3125,2026,5,0.089258699,0.037209302,0.246891652,0.09475874049999994,0.7915494858599997,0.17123901445999995,0.49836032367000027,0.60627661334
0.3125,2026,6,0.089258699,0.037209302,0.246891652,0.09350256175999995,0.6111968565799999,0.16336322341999998,0.4615526123500001,0.52906180132
0.3125,2026,7,0.089258699,0.037209302,0.246891652,0.45620385697000027,0.6668961096400001,0.14256852709,0.45632121216,0.5123729224299999
0.3125,2026,8,0.089258699,0.037209302,0.246891652,0.43362755339,0.7536868319600001,0.07702257244,0.45284613377,0.5115068674400001
0.3125,2026,9,0.089258699,0.037209302,0.246891652,0.4703259116800001,0.82182598353,0.09267907652999996,0.46755666300999993,0.5035918758600002
0.3125,2026,10,0.089258699,0.037209302,0.246891652,0.5555760549999998,0.8259417011800003,0.39241371046000006,0.4607253367900002,0.5036802105600002
0.3125,2026,11,0.089258699,0.037209302,0.246891652,0.47253091460999996,0.8267545390600006,0.4903389688899999,0.4193945021600001,0.48571124884000005
0.3125,2026,12,0.089258699,0.037209302,0.246891652,0.37775179010999993,0.8193217003600004,0.49343935312999987,0.39900296655000006,0.4534912050699999
0.3125,2027,1,0.089258699,0.037209302,0.246891652,0.40120234889,0.81133914432,0.19691176969999993,0.37749195336999997,0.4438289037999999
0.3125,2027,2,0.089258699,0.037209302,0.246891652,0.2626435756500001,0.80199721766,0.19347756204,0.5012892354800002,0.44628740735
0.3125,2027,3,0.089258699,0.037209302,0.246891652,0.2850217316399999,0.7878438418700001,0.15917217905,0.5973980821200002,0.59995010522
0.3125,2027,4,0.089258699,0.037209302,0.246891652,0.11157336531000007,0.7653291990099998,0.15465082090999993,0.5837197986100002,0.6963912722800001
0.3125,2027,5,0.089258699,0.037209302,0.246891652,0.09457765387999997,0.61130237578,0.16444670919,0.5087164791100003,0.6031707988700002
0.3125,2027,6,0.089258699,0.037209302,0.246891652,0.07857991477999998,0.60185067894,0.14364477514000001,0.4622751758500001,0.53201132277
0.3125,2027,7,0.089258699,0.037209302,0.246891652,0.45491942738000013,0.6299270409000001,0.11064414268000002,0.46131772453000003,0.5096573449399998
0.3125,2027,8,0.089258699,0.037209302,0.246891652,0.47731659885999983,0.7247326564400001,0.08808533428000002,0.4468350239,0.50870813185
0.3125,2027,9,0.089258699,0.037209302,0.246891652,0.51303058084,0.7363504953100001,0.5379950983199998,0.4598492348100001,0.49581731668000034
0.3125,2027,10,0.089258699,0.037209302,0.246891652,0.5455064826399998,0.74883658079,0.5441351821999998,0.4381177043800002,0.49818032620000013
0.3125,2027,11,0.089258699,0.037209302,0.246891652,0.48625988425999983,0.81493352758,0.6794372853399999,0.4102358962000002,0.4732861185900001
0.3125,2027,12,0.089258699,0.037209302,0.246891652,0.3434191556200002,0.82296170575,0.5505713960499997,0.38924390513,0.44489310621000017
0.3125,2028,1,0.089258699,0.037209302,0.246891652,0.3828259238799999,0.8076925783199997,0.1931010568599999,0.3757921054300001,0.43053870984
0.3125,2028,2,0.089258699,0.037209302,0.246891652,0.3313527872199999,0.7921808122499998,0.18833445151000003,0.4662074239799998,0.4384998513799999
0.3125,2028,3,0.089258699,0.037209302,0.246891652,0.13225191211,0.7761046260800005,0.14656966455999998,0.5122129032199999,0.5662740801299998
0.3125,2028,4,0.089258699,0.037209302,0.246891652,0.10948105410000002,0.5850214175300001,0.1467694693999999,0.5205882698700003,0.6592966263899999
0.3125,2028,5,0.089258699,0.037209302,0.246891652,0.06165901497,0.5865585029499999,0.1577873414499999,0.46409435856000014,0.5944232357700001
0.3125,2028,6,0.089258699,0.037209302,0.246891652,0.07525463360000001,0.59489375984,0.12716784512999998,0.45079155921999986,0.5118740844399998
0.3125,2028,7,0.089258699,0.037209302,0.246891652,0.47032647544,0.6106971904599999,0.11366318842999998,0.45369761247999996,0.48528951106999985
0.3125,2028,8,0.089258699,0.037209302,0.246891652,0.50735961578,0.69833453467,0.5081699465999996,0.4349534006400003,0.48110065973
0.3125,2028,9,0.089258699,0.037209302,0.246891652,0.4807623912499999,0.7359843253100001,0.48905622426999984,0.4162054910800002,0.47614653435999993
0.3125,2028,10,0.089258699,0.037209302,0.246891652,0.5268287542699998,0.7406930750700002,0.6630029803200002,0.4030084963000003,0.4644637683900001
0.3125,2028,11,0.089258699,0.037209302,0.246891652,0.46404560901999986,0.8003356277200001,0.6838752192399997,0.38051305545000014,0.4436521241300001
0.3125,2028,12,0.089258699,0.037209302,0.246891652,0.29303085076999996,0.8123511255299999,0.4949277622099999,0.3697225047500002,0.42690420861000006
0.3125,2029,1,0.089258699,0.037209302,0.246891652,0.37890628952000005,0.7976984664600001,0.20681533328000004,0.35980267752000006,0.4108585653499999
0.3125,2029,2,0.089258699,0.037209302,0.246891652,0.11439640727,0.7622374739400002,0.14712680572000003,0.4239238441799999,0.4109427147099997
0.3125,2029,3,0.089258699,0.037209302,0.246891652,0.13233359833000002,0.5231035123899997,0.14490214394,0.4593915608299999,0.45195691206999966
0.3125,2029,4,0.089258699,0.037209302,0.246891652,0.0587380833,0.5184100142600001,0.14234700249999999,0.46780331612,0.54302904479
0.3125,2029,5,0.089258699,0.037209302,0.246891652,0.06693664785000002,0.5104074609999999,0.14842337066,0.4337084534299999,0.4847673227899999
0.3125,2029,6,0.089258699,0.037209302,0.246891652,0.14828116989,0.5794304417399998,0.12679747045999995,0.45045767397000014,0.4235512331299997
0.3125,2029,7,0.089258699,0.037209302,0.246891652,0.56231291414,0.6449737341299999,0.5233051860100001,0.39623028248000003,0.4489368990600001
0.3125,2029,8,0.089258699,0.037209302,0.246891652,0.4653990886600001,0.72116344833,0.6099815692800005,0.38602262316999997,0.4491688603299998
0.3125,2029,9,0.089258699,0.037209302,0.246891652,0.5203883976099999,0.7064320994299997,0.7283691617700004,0.37281142591,0.42372063314000014
0.3125,2029,10,0.089258699,0.037209302,0.246891652,0.5076011899699998,0.6982926618799997,0.6616971355300001,0.36191717164000003,0.3968626846799998
0.3125,2029,11,0.089258699,0.037209302,0.246891652,0.3434418433700001,0.6749777428099998,0.5094801941800001,0.3319680149100002,0.37589012132
0.3125,2029,12,0.089258699,0.037209302,0.246891652,0.4300966179799999,0.6611414565299999,0.25002171758999997,0.32128721853000014,0.3601146590600001
0.3125,2030,1,0.089258699,0.037209302,0.246891652,0.12358877376,0.6903144961600002,0.19332372814000004,0.30715638734000017,0.36369485973000015
0.3125,2030,2,0.089258699,0.037209302,0.246891652,0.07068910411000001,0.4767314177599999,0.14797309663000002,0.3724889699400002,0.35087057093999996
0.3125,2030,3,0.089258699,0.037209302,0.246891652,0.05913152519466666,0.3804216040300002,0.14308021938999999,0.4003390115099999,0.37708495332
0.3125,2030,4,0.089258699,0.037209302,0.246891652,0.06790906951000002,0.33987917089999997,0.12586745393999996,0.44137629934000006,0.4158150037199999
0.3125,2030,5,0.089258699,0.037209302,0.246891652,0.15773103893,0.40866951637000015,0.11684900616999996,0.42355407460999994,0.43579407666999986
0.3125,2030,6,0.089258699,0.037209302,0.246891652,0.5044139914700001,0.6082725484199998,0.5110047134800003,0.3366987133099999,0.3935459462199999
0.3125,2030,7,0.089258699,0.037209302,0.246891652,0.46933134930000003,0.6853852839200003,0.6399833164799998,0.26593555920999984,0.32039717589
0.3125,2030,8,0.089258699,0.037209302,0.246891652,0.51325140177,0.6932679555399998,0.7365882743700003,0.2420976864799999,0.28644204825999997
0.3125,2030,9,0.089258699,0.037209302,0.246891652,0.49074388029,0.7043977533099998,0.6678454968499996,0.23611691449999994,0.27884658175999993
0.3125,2030,10,0.089258699,0.037209302,0.246891652,0.29839591531000004,0.66660216673,0.50544355156,0.2622338288799999,0.26965348994999994
0.3125,2030,11,0.089258699,0.037209302,0.246891652,0.37553212332999997,0.6666819678899992,0.19731119369000005,0.25081273687,0.2632200329200001
0.3125,2030,12,0.089258699,0.037209302,0.246891652,0.12524599259000005,0.6537315596299994,0.22442148412,0.20686796702,0.24532101201000006
0.3125,2031,1,0.089258699,0.037209302,0.246891652,0.06882900892000002,0.5034142542899996,0.16604619184000008,0.18559167344000002,0.22297573543000002
0.3125,2031,2,0.089258699,0.037209302,0.246891652,0.04041848366666668,0.38197809175000025,0.15806261637999997,0.25718462433,0.22210373277000003
0.3125,2031,3,0.089258699,0.037209302,0.246891652,0.07343781315999999,0.19560283088000002,0.12704976539,0.37946980076000003,0.26981606097000005
0.3125,2031,4,0.089258699,0.037209302,0.246891652,0.15402701371999997,0.36434261977000015,0.08199901814,0.4843861403999999,0.41249804500000004
0.3125,2031,5,0.089258699,0.037209302,0.246891652,0.47398128019999985,0.54277861537,0.45512350268,0.37565377792000004,0.4194522584900001
0.3125,2031,6,0.089258699,0.037209302,0.246891652,0.40988605184,0.6732515175899999,0.5664832243499999,0.3149388619099998,0.34181196375
0.3125,2031,7,0.089258699,0.037209302,0.246891652,0.57932297864,0.7023556114800003,0.7505943694900001,0.23360500191000008,0.26796224283000003
0.3125,2031,8,0.089258699,0.037209302,0.246891652,0.48902660745999993,0.7059202547499999,0.6857069106399998,0.22692704616000003,0.2602939718599998
0.3125,2031,9,0.089258699,0.037209302,0.246891652,0.26217357539000025,0.6791045230300001,0.4764088374899999,0.2555551166599999,0.25652102083
0.3125,2031,10,0.089258699,0.037209302,0.246891652,0.37575260573,0.6692225106899998,0.19895878975999995,0.2599334414699999,0.2628572215600001
0.3125,2031,11,0.089258699,0.037209302,0.246891652,0.26994257945999983,0.6970649176099997,0.1183361747800001,0.21843326919999992,0.25066856851000013
0.3125,2031,12,0.089258699,0.037209302,0.246891652,0.13562032432999996,0.6036669850799992,0.18472326166999994,0.18265368551000005,0.22183200974000009
0.3125,2032,1,0.089258699,0.037209302,0.246891652,0.045595965460000006,0.3872961557100005,0.16906766836999995,0.15777247396999994,0.19532740028999993
0.3125,2032,2,0.089258699,0.037209302,0.246891652,0.02076103492999999,0.39748962500000024,0.15013343329999998,0.2735718907600001,0.20056899913999998
0.3125,2032,3,0.089258699,0.037209302,0.246891652,0.07507581540000001,0.1527340305,0.09677668976000003,0.42909793014,0.31589838192999997
0.3125,2032,4,0.089258699,0.037209302,0.246891652,0.10533814368,0.36009669844000025,0.05385688024999999,0.5575427966199998,0.43291317425000014
0.3125,2032,5,0.089258699,0.037209302,0.246891652,0.36620589361999983,0.45509848102000006,0.3105649817,0.4245894296100003,0.4443478978800002
0.3125,2032,6,0.089258699,0.037209302,0.246891652,0.38226701102000016,0.6149096515499997,0.6111301620499999,0.3091329741699997,0.3448795585999998
0.3125,2032,7,0.089258699,0.037209302,0.246891652,0.5143726496099998,0.64075360607,0.7246232217500002,0.22971284026999989,0.2562387239300001
0.3125,2032,8,0.089258699,0.037209302,0.246891652,0.46506999935999965,0.6852107317000001,0.6967981452499998,0.22633222124999994,0.25523058442999985
0.3125,2032,9,0.089258699,0.037209302,0.246891652,0.3682621554299999,0.6983254521499999,0.49473721980999985,0.25498188967999996,0.25673524910000006
0.3125,2032,10,0.089258699,0.037209302,0.246891652,0.37043316148000005,0.6847360312699999,0.23372011212,0.2615062230399999,0.26277924028
