YEAR,MONTH,NAME,PRECIPITATION RATE,SOIL MOISTURE,WIND SPEED,SURFACE TEMPERATURE,DEEP SOIL TEMPERATURE,AVRG ELEVATION,MIN ELEVATION,MAX ELEVATION
2016,9,0.9375,0.074605107,0.547629042,0.68123849,0.381543452,0.414997081,0.298033283,0.106976744,0.737122558
2016,9,1,0.08137475,0.777877523,0.655673098,0.464976931,0.530382967,0,0.055813953,0.001776199
2016,10,0.0625,0.185853124,0.530057985,0.361373627,0.451749263,0.518421429,0.066565809,0.041860465,0.404085258
2016,10,0.125,0.176975326,0.529558963,0.351425536,0.283983091,0.247414391,0.836611195,0.11627907,1
2016,10,0.1875,0.196077042,0.530057985,0.37903056,0.473658114,0.516394797,0.494704992,0.241860465,0.793960924
2016,10,0.25,0.154105168,0.530057985,0.301755188,0.265217282,0.218204448,1,1,0.818827709
2016,10,0.3125,0.19500084,0.737286404,0.397424591,0.498466296,0.531407298,0.089258699,0.037209302,0.246891652
2016,10,0.375,0.176033649,0.633672195,0.354488587,0.412831007,0.418774989,0.092284418,0.03255814,0.646536412
2016,10,0.4375,0.1724006,0.530057985,0.339825036,0.455858748,0.47648996,0.010590015,0.03255814,0
2016,10,0.5,0.185853124,0.530057985,0.361373627,0.451749263,0.468570673,0.314674735,0.097674419,0.714920071
2016,10,0.5625,0.181548316,0.737286404,0.374651871,0.526585597,0.573261667,0.015128593,0.046511628,0.028419183
2016,10,0.625,0.184238821,0.737286404,0.392519341,0.525014076,0.571984007,0.013615734,0,0.077264654
2016,10,0.6875,0.196077042,0.737286404,0.37903056,0.488062323,0.516394797,0.163388805,0.065116279,0.41651865
2016,10,0.75,0.193924638,0.737286404,0.415818622,0.508861866,0.546419799,0.090771558,0.051162791,0.235346359
2016,10,0.8125,0.163791563,0.530057985,0.322937087,0.313127663,0.285215495,0.034795764,0.097674419,0.11722913
2016,10,0.875,0.167020458,0.530057985,0.339559681,0.43057995,0.442775165,0.048411498,0.041860465,0.285968028
2016,10,0.9375,0.185853124,0.530057985,0.361373627,0.451749263,0.468570673,0.298033283,0.106976744,0.737122558
2016,10,1,0.178857811,0.737286404,0.356784183,0.528157118,0.574539327,0,0.055813953,0.001776199
2016,11,0.0625,0.121471949,0.587658004,0.069265575,0.368214937,0.408278354,0.066565809,0.041860465,0.404085258
2016,11,0.125,0.11626507,0.587725623,0.070093964,0.186700058,0.205174522,0.836611195,0.11627907,1
2016,11,0.1875,0.126158649,0.587658004,0.069290254,0.389619557,0.483803461,0.494704992,0.241860465,0.793960924
2016,11,0.25,0.100121507,0.587658004,0.073930367,0.155101561,0.172153628,1,1,0.818827709
2016,11,0.3125,0.133969778,0.802964076,0.074312348,0.419184322,0.499620006,0.089258699,0.037209302,0.246891652
2016,11,0.375,0.120430796,0.695310919,0.073705416,0.325220811,0.383573262,0.092284418,0.03255814,0.646536412
2016,11,0.4375,0.116264521,0.587658004,0.073549697,0.369576362,0.444052825,0.010590015,0.03255814,0
2016,11,0.5,0.121471949,0.587658004,0.069265575,0.368214937,0.435924266,0.314674735,0.097674419,0.714920071
2016,11,0.5625,0.131366063,0.802964076,0.078297699,0.448992798,0.54299435,0.015128593,0.046511628,0.028419183
2016,11,0.625,0.140739449,0.802964076,0.083378105,0.450732396,0.542245377,0.013615734,0,0.077264654
2016,11,0.6875,0.126158649,0.802964076,0.069290254,0.405124671,0.483803461,0.163388805,0.065116279,0.41651865
2016,11,0.75,0.141780935,0.802964076,0.079334659,0.433243972,0.515425538,0.090771558,0.051162791,0.235346359
2016,11,0.8125,0.10819344,0.587658004,0.071105808,0.216365669,0.245839345,0.034795764,0.097674419,0.11722913
2016,11,0.875,0.112880213,0.587658004,0.081297633,0.342070542,0.409533985,0.048411498,0.041860465,0.285968028
2016,11,0.9375,0.121471949,0.587658004,0.069265575,0.368214937,0.435924266,0.298033283,0.106976744,0.737122558
2016,11,1,0.121992692,0.802964076,0.073217293,0.447244796,0.543732308,0,0.055813953,0.001776199
2016,12,0.0625,0.044332575,0.460151354,0.143318246,0.360357332,0.408278354,0.066565809,0.041860465,0.404085258
2016,12,0.125,0.044197905,0.460486055,0.143972134,0.178237375,0.162967695,0.836611195,0.11627907,1
2016,12,0.1875,0.041103969,0.460151354,0.147744109,0.389619557,0.450980824,0.494704992,0.241860465,0.793960924
2016,12,0.25,0.04756118,0.460151354,0.139866663,0.150790383,0.12638918,1,1,0.818827709
2016,12,0.3125,0.040027767,0.658414353,0.158521026,0.419764188,0.471522508,0.089258699,0.037209302,0.246891652
2016,12,0.375,0.043928898,0.559282854,0.147382222,0.320237325,0.346752431,0.092284418,0.03255814,0.646536412
2016,12,0.4375,0.044870676,0.460151354,0.141637008,0.361433025,0.404324217,0.010590015,0.03255814,0
2016,12,0.5,0.044332575,0.460151354,0.143318246,0.360357332,0.399202564,0.314674735,0.097674419,0.714920071
2016,12,0.5625,0.042718272,0.658414353,0.15384859,0.448597817,0.512793118,0.015128593,0.046511628,0.028419183
2016,12,0.625,0.041103969,0.658414353,0.163521716,0.4542284,0.516537983,0.013615734,0,0.077264654
2016,12,0.6875,0.041103969,0.658414353,0.147744109,0.401292513,0.450980824,0.163388805,0.065116279,0.41651865
2016,12,0.75,0.038951565,0.658414353,0.169297724,0.438235863,0.492064191,0.090771558,0.051162791,0.235346359
2016,12,0.8125,0.046484979,0.460151354,0.138579417,0.206297849,0.201341543,0.034795764,0.097674419,0.11722913
2016,12,0.875,0.045946718,0.460151354,0.148532313,0.337179498,0.370994922,0.048411498,0.041860465,0.285968028
2016,12,0.9375,0.044332575,0.460151354,0.143318246,0.360357332,0.399202564,0.298033283,0.106976744,0.737122558
2016,12,1,0.044332575,0.658414353,0.144175464,0.442967233,0.509059268,0,0.055813953,0.001776199
2017,1,0.0625,0.036799161,0.268018516,0.153453942,0.364130663,0.408278354,0.066565809,0.041860465,0.404085258
2017,1,0.125,0.037337306,0.267808995,0.162553552,0.176102796,0.151347601,0.836611195,0.11627907,1
2017,1,0.1875,0.036799161,0.268018516,0.137452476,0.389619557,0.444636583,0.494704992,0.241860465,0.793960924
2017,1,0.25,0.038951565,0.268018516,0.186590585,0.151790441,0.1153198,1,1,0.818827709
2017,1,0.3125,0.035184859,0.450488418,0.128837058,0.423319019,0.466279697,0.089258699,0.037209302,0.246891652
2017,1,0.375,0.035588492,0.359253407,0.156103345,0.324472868,0.339119516,0.092284418,0.03255814,0.646536412
2017,1,0.4375,0.03572296,0.268018516,0.164796731,0.368063668,0.396360873,0.010590015,0.03255814,0
2017,1,0.5,0.036799161,0.268018516,0.153453942,0.364130663,0.391911093,0.314674735,0.097674419,0.714920071
2017,1,0.5625,0.031956253,0.450488418,0.13931717,0.458110981,0.509092311,0.015128593,0.046511628,0.028419183
2017,1,0.625,0.03034195,0.450488418,0.13002384,0.464674393,0.514885837,0.013615734,0,0.077264654
2017,1,0.6875,0.036799161,0.450488418,0.137452476,0.405368383,0.444636583,0.163388805,0.065116279,0.41651865
2017,1,0.75,0.033570556,0.450488418,0.120221859,0.441269655,0.487933826,0.090771558,0.051162791,0.235346359
2017,1,0.8125,0.037606197,0.268018516,0.178130231,0.20823914,0.190558536,0.034795764,0.097674419,0.11722913
2017,1,0.875,0.035991967,0.268018516,0.180903029,0.344608506,0.363824608,0.048411498,0.041860465,0.285968028
2017,1,0.9375,0.036799161,0.268018516,0.153453942,0.364130663,0.391911093,0.298033283,0.106976744,0.737122558
2017,1,1,0.033570556,0.450488418,0.148610718,0.45154757,0.503287771,0,0.055813953,0.001776199
2017,2,0.0625,0.000972053,0.146649297,0.169889804,0.442463002,0.408278354,0.066565809,0.041860465,0.404085258
2017,2,0.125,0.000972053,0.146628454,0.179724546,0.25182994,0.196682491,0.836611195,0.11627907,1
2017,2,0.1875,0.000972053,0.146649297,0.155344844,0.473658114,0.497295987,0.494704992,0.241860465,0.793960924
2017,2,0.25,0,0.146649297,0.202413182,0.229601741,0.163936954,1,1,0.818827709
2017,2,0.3125,0.000972053,0.3193123,0.150331487,0.507887019,0.520976749,0.089258699,0.037209302,0.246891652
2017,2,0.375,0.000850565,0.23298086,0.172485699,0.405956653,0.391415449,0.092284418,0.03255814,0.646536412
2017,2,0.4375,0.00145808,0.146649297,0.177610877,0.450194549,0.449604036,0.010590015,0.03255814,0
2017,2,0.5,0.000972053,0.146649297,0.169889804,0.442463002,0.441343305,0.314674735,0.097674419,0.714920071
2017,2,0.5625,0.000486027,0.3193123,0.153978319,0.548402007,0.569417674,0.015128593,0.046511628,0.028419183
2017,2,0.625,0,0.3193123,0.146913973,0.556310035,0.577160732,0.013615734,0,0.077264654
2017,2,0.6875,0.000972053,0.3193123,0.155344844,0.488373266,0.497295987,0.163388805,0.065116279,0.41651865
2017,2,0.75,0.000972053,0.3193123,0.145318129,0.527400771,0.544646496,0.090771558,0.051162791,0.235346359
2017,2,0.8125,0.000972053,0.146649297,0.192816714,0.283764591,0.237633686,0.034795764,0.097674419,0.11722913
2017,2,0.875,0.001215104,0.146649297,0.191435993,0.428899179,0.419039332,0.048411498,0.041860465,0.285968028
2017,2,0.9375,0.000972053,0.146649297,0.169889804,0.442463002,0.441343305,0.298033283,0.106976744,0.737122558
2017,2,1,0.000972053,0.3193123,0.161042665,0.540493979,0.561663601,0,0.055813953,0.001776199
2017,3,0.0625,0.230515502,0.377758281,0.087501704,0.609329961,0.518421429,0.066565809,0.041860465,0.404085258
2017,3,0.125,0.213970634,0.378083287,0.075802268,0.421722286,0.322146468,0.836611195,0.11627907,1
2017,3,0.1875,0.231591704,0.377758281,0.092204497,0.641735228,0.620006388,0.494704992,0.241860465,0.793960924
2017,3,0.25,0.156257572,0.377758281,0.065594064,0.408780348,0.297287176,1,1,0.818827709
2017,3,0.3125,0.251501439,0.575574971,0.104970376,0.663778542,0.640746329,0.089258699,0.037209302,0.246891652
2017,3,0.375,0.209263842,0.476666566,0.088429901,0.57360517,0.517683471,0.092284418,0.03255814,0.646536412
2017,3,0.4375,0.192848436,0.377758281,0.086116178,0.624322439,0.579837209,0.010590015,0.03255814,0
2017,3,0.5,0.230515502,0.377758281,0.087501704,0.609329961,0.565232237,0.314674735,0.097674419,0.714920071
2017,3,0.5625,0.204148556,0.575574971,0.100890239,0.710125806,0.695487438,0.015128593,0.046511628,0.028419183
2017,3,0.625,0.208991464,0.575574971,0.112285008,0.708419823,0.698263044,0.013615734,0,0.077264654
2017,3,0.6875,0.231591704,0.575574971,0.092204497,0.650727354,0.620006388,0.163388805,0.065116279,0.41651865
2017,3,0.75,0.271411174,0.575574971,0.117736037,0.676821326,0.661486271,0.090771558,0.051162791,0.235346359
2017,3,0.8125,0.190698925,0.377758281,0.073929275,0.460262368,0.367250058,0.034795764,0.097674419,0.11722913
2017,3,0.875,0.19500055,0.377758281,0.09084234,0.599026834,0.547785573,0.048411498,0.041860465,0.285968028
2017,3,0.9375,0.230515502,0.377758281,0.087501704,0.609329961,0.565232237,0.298033283,0.106976744,0.737122558
2017,3,1,0.199305647,0.575574971,0.089495471,0.711823385,0.692722847,0,0.055813953,0.001776199
2017,4,0.0625,0.057420578,0.361360009,0.282834815,0.765582849,0.738707581,0.066565809,0.041860465,0.404085258
2017,4,0.125,0.054426842,0.361118012,0.249109367,0.598850353,0.522816138,0.836611195,0.11627907,1
2017,4,0.1875,0.060545036,0.361360009,0.305943433,0.809812342,0.80060799,0.494704992,0.241860465,0.793960924
2017,4,0.25,0.04492275,0.361360009,0.196208238,0.610531712,0.520547191,1,1,0.818827709
2017,4,0.3125,0.065231721,0.573458796,0.330933561,0.801206794,0.814761375,0.089258699,0.037209302,0.246891652
2017,4,0.375,0.058201664,0.467409463,0.2741672,0.738169472,0.712185128,0.092284418,0.03255814,0.646536412
2017,4,0.4375,0.05950355,0.361360009,0.263976467,0.792054995,0.777731273,0.010590015,0.03255814,0
2017,4,0.5,0.057420578,0.361360009,0.282834815,0.765582849,0.752750823,0.314674735,0.097674419,0.714920071
2017,4,0.5625,0.067835435,0.573458796,0.310096078,0.860050591,0.88077012,0.015128593,0.046511628,0.028419183
2017,4,0.625,0.069918407,0.573458796,0.334283807,0.849613002,0.876055997,0.013615734,0,0.077264654
2017,4,0.6875,0.060545036,0.573458796,0.305943433,0.796929231,0.80060799,0.163388805,0.065116279,0.41651865
2017,4,0.75,0.069918407,0.573458796,0.355923908,0.805475952,0.82891476,0.090771558,0.051162791,0.235346359
2017,4,0.8125,0.049869923,0.361360009,0.227817832,0.645710252,0.576610016,0.034795764,0.097674419,0.11722913
2017,4,0.875,0.05950355,0.361360009,0.266432586,0.766860235,0.745128922,0.048411498,0.041860465,0.285968028
2017,4,0.9375,0.057420578,0.361360009,0.282834815,0.765582849,0.752750823,0.298033283,0.106976744,0.737122558
2017,4,1,0.065752464,0.573458796,0.285908131,0.87048818,0.885484244,0,0.055813953,0.001776199
2017,5,0.0625,0.374188455,0.527611713,0.407023461,0.586563916,0.738707581,0.066565809,0.041860465,0.404085258
2017,5,0.125,0.339615903,0.527135353,0.388222116,0.424638424,0.481490456,0.836611195,0.11627907,1
2017,5,0.1875,0.391945786,0.527611713,0.428047676,0.641735228,0.749358417,0.494704992,0.241860465,0.793960924
2017,5,0.25,0.310154442,0.527611713,0.344116583,0.431067374,0.481886971,1,1,0.818827709
2017,5,0.3125,0.396788695,0.733342462,0.450171531,0.630045465,0.762002842,0.089258699,0.037209302,0.246891652
2017,5,0.375,0.364906358,0.630477027,0.402665521,0.561327137,0.664349991,0.092284418,0.03255814,0.646536412
2017,5,0.4375,0.36557884,0.527611713,0.39016587,0.608750095,0.72806776,0.010590015,0.03255814,0
2017,5,0.5,0.374188455,0.527611713,0.407023461,0.586563916,0.701897765,0.314674735,0.097674419,0.714920071
2017,5,0.5625,0.396250594,0.733342462,0.430649904,0.676821326,0.822702691,0.015128593,0.046511628,0.028419183
2017,5,0.625,0.414546026,0.733342462,0.451554217,0.669299875,0.814056459,0.013615734,0,0.077264654
2017,5,0.6875,0.391945786,0.733342462,0.428047676,0.621364282,0.749358417,0.163388805,0.065116279,0.41651865
2017,5,0.75,0.401631603,0.733342462,0.472295386,0.638726648,0.774647267,0.090771558,0.051162791,0.235346359
2017,5,0.8125,0.333293072,0.527611713,0.364918904,0.469220879,0.536341708,0.034795764,0.097674419,0.11722913
2017,5,0.875,0.35616352,0.527611713,0.391164829,0.578613868,0.689936227,0.048411498,0.041860465,0.285968028
2017,5,0.9375,0.374188455,0.527611713,0.407023461,0.586563916,0.701897765,0.298033283,0.106976744,0.737122558
2017,5,1,0.377955161,0.733342462,0.409745591,0.684334373,0.831359937,0,0.055813953,0.001776199
2017,6,0.0625,0.525047659,0.604062699,0.773832175,0.41486474,0.523377868,0.066565809,0.041860465,0.404085258
2017,6,0.125,0.461257093,0.604062699,0.798760715,0.251166035,0.304182133,0.836611195,0.11627907,1
2017,6,0.1875,0.55629223,0.604062699,0.78336487,0.450597934,0.571135906,0.494704992,0.241860465,0.793960924
2017,6,0.25,0.432355431,0.604062699,0.793061365,0.235551671,0.288795145,1,1,0.818827709
2017,6,0.3125,0.591182001,0.812961471,0.793313398,0.464859277,0.588549526,0.089258699,0.037209302,0.246891652
2017,6,0.375,0.523615761,0.708511842,0.782159306,0.386358861,0.485907193,0.092284418,0.03255814,0.646536412
2017,6,0.4375,0.524006173,0.604062699,0.766255901,0.433311203,0.548964104,0.010590015,0.03255814,0
2017,6,0.5,0.525047659,0.604062699,0.773832175,0.41486474,0.523377868,0.314674735,0.097674419,0.714920071
2017,6,0.5625,0.579204915,0.812961471,0.779613206,0.511853638,0.652542653,0.015128593,0.046511628,0.028419183
2017,6,0.625,0.610449486,0.812961471,0.786550443,0.511996504,0.651914837,0.013615734,0,0.077264654
2017,6,0.6875,0.55629223,0.812961471,0.78336487,0.450597934,0.571135906,0.163388805,0.065116279,0.41651865
2017,6,0.75,0.626071772,0.812961471,0.803262144,0.479112217,0.60597416,0.090771558,0.051162791,0.235346359
2017,6,0.8125,0.462037195,0.604062699,0.777854218,0.284352861,0.351279312,0.034795764,0.097674419,0.11722913
2017,6,0.875,0.523745802,0.604062699,0.773724504,0.407948367,0.516989569,0.048411498,0.041860465,0.285968028
2017,6,0.9375,0.525047659,0.604062699,0.773832175,0.41486474,0.523377868,0.298033283,0.106976744,0.737122558
2017,6,1,0.547960344,0.812961471,0.772675969,0.511719177,0.653159454,0,0.055813953,0.001776199
2017,7,0.0625,0.374726556,0.613867538,0.728209641,0.381266125,0.408278354,0.066565809,0.041860465,0.404085258
2017,7,0.125,0.315265678,0.614385342,0.766319455,0.212222568,0.217422432,0.836611195,0.11627907,1
2017,7,0.1875,0.395174392,0.613867538,0.730631034,0.389619557,0.493154608,0.494704992,0.241860465,0.793960924
2017,7,0.25,0.290782808,0.613867538,0.746975387,0.19494424,0.195922503,1,1,0.818827709
2017,7,0.3125,0.417774631,0.832837503,0.73374126,0.432143067,0.510645328,0.089258699,0.037209302,0.246891652
2017,7,0.375,0.371901381,0.723352338,0.727802763,0.348936492,0.400392109,0.092284418,0.03255814,0.646536412
2017,7,0.4375,0.379569464,0.613867538,0.706815239,0.395435026,0.463096562,0.010590015,0.03255814,0
2017,7,0.5,0.374726556,0.613867538,0.728209641,0.381266125,0.442698065,0.314674735,0.097674419,0.714920071
2017,7,0.5625,0.421541338,0.832837503,0.707259464,0.473632903,0.566036281,0.015128593,0.046511628,0.028419183
2017,7,0.625,0.442527275,0.832837503,0.7078985,0.473128671,0.565122094,0.013615734,0,0.077264654
2017,7,0.6875,0.395174392,0.832837503,0.730631034,0.41937761,0.493154608,0.163388805,0.065116279,0.41651865
2017,7,0.75,0.440374871,0.832837503,0.736851267,0.444908524,0.528136049,0.090771558,0.051162791,0.235346359
2017,7,0.8125,0.324145067,0.613867538,0.73510298,0.244989201,0.262459935,0.034795764,0.097674419,0.11722913
2017,7,0.875,0.377148444,0.613867538,0.706695338,0.367483802,0.426936591,0.048411498,0.041860465,0.285968028
2017,7,0.9375,0.374726556,0.613867538,0.728209641,0.381266125,0.442698065,0.298033283,0.106976744,0.737122558
2017,7,1,0.400555401,0.832837503,0.706620427,0.474137134,0.566939454,0,0.055813953,0.001776199
2017,8,0.0625,0.425846146,0.680133783,0.658365307,0.367029993,0.408278354,0.066565809,0.041860465,0.404085258
2017,8,0.125,0.389389807,0.679822834,0.680973354,0.193725681,0.196032646,0.836611195,0.11627907,1
2017,8,0.1875,0.442527275,0.680133783,0.665275026,0.389619557,0.471775837,0.494704992,0.241860465,0.793960924
2017,8,0.25,0.374726556,0.680133783,0.648460022,0.167909037,0.16630503,1,1,0.818827709
2017,8,0.3125,0.453827395,0.921910048,0.67261106,0.414326893,0.488209184,0.089258699,0.037209302,0.246891652
2017,8,0.375,0.42261754,0.801021552,0.653911489,0.330271529,0.377757707,0.092284418,0.03255814,0.646536412
2017,8,0.4375,0.424231843,0.680133783,0.633967915,0.379736623,0.442565893,0.010590015,0.03255814,0
2017,8,0.5,0.425846146,0.680133783,0.658365307,0.367029993,0.42353317,0.314674735,0.097674419,0.714920071
2017,8,0.5625,0.451674991,0.921910048,0.645045785,0.454379669,0.543115507,0.015128593,0.046511628,0.028419183
2017,8,0.625,0.46835612,0.921910048,0.650858921,0.451858513,0.540956703,0.013615734,0,0.077264654
2017,8,0.6875,0.442527275,0.921910048,0.665275026,0.402502668,0.471775837,0.163388805,0.065116279,0.41651865
2017,8,0.75,0.465127515,0.921910048,0.679947095,0.426159522,0.504653545,0.090771558,0.051162791,0.235346359
2017,8,0.8125,0.392483598,0.680133783,0.64899248,0.226189776,0.239869591,0.034795764,0.097674419,0.11722913
2017,8,0.875,0.424769799,0.680133783,0.631657249,0.351331591,0.406626207,0.048411498,0.041860465,0.285968028
2017,8,0.9375,0.425846146,0.680133783,0.658365307,0.367029993,0.42353317,0.298033283,0.106976744,0.737122558
2017,8,1,0.434993862,0.921910048,0.639232649,0.45690923,0.545263297,0,0.055813953,0.001776199
2017,9,0.0625,0.480784516,0.705611628,0.505012921,0.407729866,0.408278354,0.066565809,0.041860465,0.404085258
2017,9,0.125,0.445504478,0.705270748,0.494854729,0.232593514,0.207300283,0.836611195,0.11627907,1
2017,9,0.1875,0.501093488,0.705611628,0.526349228,0.473658114,0.483230717,0.494704992,0.241860465,0.793960924
2017,9,0.25,0.414650174,0.705611628,0.455699219,0.215138706,0.181130288,1,1,0.818827709
2017,9,0.3125,0.515153545,0.972673788,0.548667677,0.450555915,0.49765946,0.089258699,0.037209302,0.246891652
2017,9,0.375,0.473104427,0.839142526,0.504197854,0.37223198,0.390853719,0.092284418,0.03255814,0.646536412
2017,9,0.4375,0.472452631,0.705611628,0.488620957,0.425621675,0.458800982,0.010590015,0.03255814,0
2017,9,0.5,0.480784516,0.705611628,0.505012921,0.407729866,0.436948596,0.314674735,0.097674419,0.714920071
2017,9,0.5625,0.501093488,0.972673788,0.529275561,0.496499794,0.555903118,0.015128593,0.046511628,0.028419183
2017,9,0.625,0.51254983,0.972673788,0.550139688,0.491986924,0.551827824,0.013615734,0,0.077264654
2017,9,0.6875,0.501093488,0.972673788,0.526349228,0.441118385,0.483230717,0.163388805,0.065116279,0.41651865
2017,9,0.75,0.529213602,0.972673788,0.570986344,0.459985041,0.512088203,0.090771558,0.051162791,0.235346359
2017,9,0.8125,0.438084037,0.705611628,0.469422779,0.270948711,0.254926149,0.034795764,0.097674419,0.11722913
2017,9,0.875,0.467766668,0.705611628,0.488330704,0.399889069,0.423775484,0.048411498,0.041860465,0.285968028
2017,9,0.9375,0.480784516,0.705611628,0.505012921,0.407729866,0.436948596,0.298033283,0.106976744,0.737122558
2017,9,1,0.489637145,0.972673788,0.508411433,0.501012665,0.559989426,0,0.055813953,0.001776199
2017,10,0.0625,0.290244707,0.637601716,0.290456516,0.415713529,0.408278354,0.066565809,0.041860465,0.404085258
2017,10,0.125,0.273698682,0.637409645,0.290688456,0.24228316,0.218391691,0.836611195,0.11627907,1
2017,10,0.1875,0.295087616,0.637601716,0.302211206,0.473658114,0.491700719,0.494704992,0.241860465,0.793960924
2017,10,0.25,0.246658531,0.637601716,0.262891896,0.217727093,0.185833398,1,1,0.818827709
2017,10,0.3125,0.308002038,0.897154075,0.316102497,0.459648887,0.505942219,0.089258699,0.037209302,0.246891652
2017,10,0.375,0.282578071,0.767377714,0.289034736,0.377240678,0.396757388,0.092284418,0.03255814,0.646536412
2017,10,0.4375,0.274101679,0.637601716,0.277319358,0.427125965,0.461884989,0.010590015,0.03255814,0
2017,10,0.5,0.290244707,0.637601716,0.290456516,0.415713529,0.445286427,0.314674735,0.097674419,0.714920071
2017,10,0.5625,0.291320909,0.897154075,0.298576822,0.498651181,0.559042196,0.015128593,0.046511628,0.028419183
2017,10,0.625,0.302621029,0.897154075,0.310402274,0.495188793,0.555748918,0.013615734,0,0.077264654
2017,10,0.6875,0.295087616,0.897154075,0.302211206,0.450068491,0.491700719,0.163388805,0.065116279,0.41651865
2017,10,0.75,0.320916461,0.897154075,0.329993789,0.469229282,0.520183719,0.090771558,0.051162791,0.235346359
2017,10,0.8125,0.265493366,0.637601716,0.270728502,0.275335524,0.26103909,0.034795764,0.097674419,0.11722913
2017,10,0.875,0.266838473,0.637601716,0.280040832,0.400721051,0.427134848,0.048411498,0.041860465,0.285968028
2017,10,0.9375,0.290244707,0.637601716,0.290456516,0.415713529,0.445286427,0.298033283,0.106976744,0.737122558
2017,10,1,0.280020789,0.897154075,0.286751371,0.50211357,0.562335474,0,0.055813953,0.001776199
2017,11,0.0625,0.270925147,0.657373775,0.063696828,0.365971108,0.408278354,0.066565809,0.041860465,0.404085258
2017,11,0.125,0.278737881,0.656798531,0.075901858,0.185296614,0.182518091,0.836611195,0.11627907,1
2017,11,0.1875,0.27509109,0.657373775,0.060410137,0.389619557,0.461257173,0.494704992,0.241860465,0.793960924
2017,11,0.25,0.248012462,0.657373775,0.096865358,0.165656803,0.155235651,1,1,0.818827709
2017,11,0.3125,0.283422976,0.916843489,0.064113971,0.409553503,0.474386228,0.089258699,0.037209302,0.246891652
2017,11,0.375,0.26298541,0.787108814,0.073896297,0.325758658,0.365785155,0.092284418,0.03255814,0.646536412
2017,11,0.4375,0.251136919,0.657373775,0.073616091,0.375904465,0.432421716,0.010590015,0.03255814,0
2017,11,0.5,0.270925147,0.657373775,0.063696828,0.365971108,0.416263727,0.314674735,0.097674419,0.714920071
2017,11,0.5625,0.256344348,0.916843489,0.069214688,0.447866681,0.52803692,0.015128593,0.046511628,0.028419183
2017,11,0.625,0.259468805,0.916843489,0.070788474,0.445194255,0.524148869,0.013615734,0,0.077264654
2017,11,0.6875,0.27509109,0.916843489,0.060410137,0.399653761,0.461257173,0.163388805,0.065116279,0.41651865
2017,11,0.75,0.291754861,0.916843489,0.067818024,0.419461649,0.487504268,0.090771558,0.051162791,0.235346359
2017,11,0.8125,0.256085133,0.657373775,0.081128373,0.222803022,0.230353229,0.034795764,0.097674419,0.11722913
2017,11,0.875,0.243066707,0.657373775,0.086928842,0.349197012,0.397781718,0.048411498,0.041860465,0.285968028
2017,11,0.9375,0.270925147,0.657373775,0.063696828,0.365971108,0.416263727,0.298033283,0.106976744,0.737122558
2017,11,1,0.25321989,0.916843489,0.067640684,0.450539107,0.531924971,0,0.055813953,0.001776199
2017,12,0.0625,0.071237622,0.585251238,0.263920775,0.286168094,0.408278354,0.066565809,0.041860465,0.404085258
2017,12,0.125,0.062493467,0.585302012,0.252961932,0.105812947,0.136577414,0.836611195,0.11627907,1
2017,12,0.1875,0.077694833,0.585251238,0.265474468,0.305581001,0.419634105,0.494704992,0.241860465,0.793960924
2017,12,0.25,0.054018392,0.585251238,0.257973324,0.080366072,0.105032437,1,1,0.818827709
2017,12,0.3125,0.07554243,0.844236956,0.26958671,0.33474238,0.434558491,0.089258699,0.037209302,0.246891652
2017,12,0.375,0.067739966,0.714744158,0.267886471,0.245569067,0.321100109,0.092284418,0.03255814,0.646536412
2017,12,0.4375,0.07339004,0.585251238,0.274081805,0.291924735,0.386062495,0.010590015,0.03255814,0
2017,12,0.5,0.071237622,0.585251238,0.263920775,0.286168094,0.372834312,0.314674735,0.097674419,0.714920071
2017,12,0.5625,0.07554243,0.844236956,0.280371707,0.369139361,0.485092135,0.015128593,0.046511628,0.028419183
2017,12,0.625,0.07016142,0.844236956,0.284666967,0.370282286,0.483406946,0.013615734,0,0.077264654
2017,12,0.6875,0.077694833,0.844236956,0.265474468,0.321632365,0.419634105,0.163388805,0.065116279,0.41651865
2017,12,0.75,0.073390026,0.844236956,0.273698951,0.347852395,0.449482878,0.090771558,0.051162791,0.235346359
2017,12,0.8125,0.059937502,0.585251238,0.260794607,0.139193062,0.182385919,0.034795764,0.097674419,0.11722913
2017,12,0.875,0.065588777,0.585251238,0.287078096,0.266503072,0.351730898,0.048411498,0.041860465,0.285968028
2017,12,0.9375,0.071237622,0.585251238,0.263920775,0.286168094,0.372834312,0.298033283,0.106976744,0.737122558
2017,12,1,0.080923454,0.844236956,0.276076665,0.367988033,0.486766309,0,0.055813953,0.001776199
2018,1,0.0625,0.003436903,0.341374672,0.104201611,0.26658711,0.298135278,0.066565809,0.041860465,0.404085258
2018,1,0.125,0.002764297,0.341729125,0.108145248,0.082282151,0.069643467,0.836611195,0.11627907,1
2018,1,0.1875,0.003436903,0.341374672,0.091805481,0.305581001,0.357678625,0.494704992,0.241860465,0.793960924
2018,1,0.25,0.002360701,0.341374672,0.125688176,0.054372946,0.034474783,1,1,0.818827709
2018,1,0.3125,0.003436903,0.57731476,0.085739002,0.325481331,0.376799463,0.089258699,0.037209302,0.246891652
2018,1,0.375,0.003033347,0.459344656,0.105796363,0.227248662,0.256137723,0.092284418,0.03255814,0.646536412
